id,Prediction
0,1945986.3319625
1,1792272.32583311
2,1557422.15937428
3,1481536.61770494
4,1494599.67991355
5,2115835.02232943
6,1956123.47682517
7,1607952.29032439
8,2174296.75658059
9,1929404.79480378
10,2104719.57498956
11,2065187.40252603
12,2102962.55373716
13,2045678.52975752
14,2000045.79658395
15,2138181.18171299
16,2244970.7401122
17,1523726.51757492
18,2202664.71135596
19,1597635.50323674
20,1389924.57912991
21,2043929.31587918
22,2012629.9745441
23,2254871.34382761
24,2230583.25210196
25,1868376.47463266
26,1806227.37517549
27,2056430.23770691
28,1526718.08688617
29,2038638.75664236
30,1743384.87586832
31,1516768.69677347
32,1598552.81400685
33,2135819.84350984
34,1487541.86369801
35,2000817.77687797
36,1667457.06421248
37,1993961.15624691
38,1774365.02838709
39,1664467.54176077
40,2109765.28847507
41,2104259.90001108
42,2159562.95418753
43,2104256.14651074
44,2306146.8899861
45,1913673.21749607
46,1517281.1219032
47,1407187.83046989
48,2213717.27530674
49,1787234.50026917
50,2077309.12565687
51,1599609.73737813
52,2074182.39089865
53,1465407.12356243
54,1763024.71071382
55,2063321.00666833
56,2314303.8311437
57,1645232.43011601
58,2082860.43566626
59,2205368.10127596
60,1492783.44557386
61,1864021.52591091
62,1964326.29289806
63,1966939.57054383
64,2160877.09647009
65,2262093.29368671
66,2049990.68412082
67,2301428.23310304
68,2258310.94309374
69,2083072.95290634
70,1950444.98130233
71,1514169.80008195
72,2091433.19738247
73,1782228.14289401
74,2171350.49382748
75,2029950.29076747
76,2118286.64845226
77,1692476.44698589
78,2047346.61571269
79,1957291.12882374
80,2345772.66855585
81,1946934.39087206
82,1785987.08077165
83,2034238.53613338
84,2235669.24798085
85,1347729.01654364
86,2011166.2079851
87,1997709.17580056
88,1993316.55756096
89,1645775.26358829
90,2199008.62369775
91,1984272.66524273
92,1850878.704815
93,1698434.21054314
94,2148974.00583733
95,1609624.76830984
96,1967044.1853514
97,2015135.88327103
98,1934429.35606619
99,2089451.35841674
100,1980136.62634854
101,1645723.40322243
102,1617547.63928892
103,1587725.41087191
104,1903294.16175408
105,1751709.93867063
106,2025477.20491924
107,2102546.51515194
108,2121407.65392725
109,2164679.22383033
110,2209991.60402504
111,1739403.63209969
112,2104223.90839692
113,2094785.94010477
114,1919713.46592122
115,2126357.0947393
116,1499449.55905926
117,2224464.34829775
118,1888287.21799353
119,2114938.97524401
120,2199016.18139749
121,2156531.37035285
122,1916703.72230671
123,2250858.00639718
124,1442990.3093974
125,1984717.69673211
126,2157522.84370131
127,1836470.31670577
128,1649192.41281057
129,2044342.8984167
130,1497853.38380689
131,2135811.22945616
132,2257460.67549415
133,1788845.53504797
134,2071171.59031181
135,1917261.08700107
136,1771337.64619698
137,1988839.06321216
138,1695359.65712332
139,2098064.24883106
140,2328624.21469166
141,1421641.26292293
142,2085314.00730269
143,1542090.30010238
144,2039873.68882036
145,1907348.38459519
146,2119231.50137211
147,1766006.36166715
148,2024435.59846966
149,2046734.96792936
150,1967379.57117883
151,1776895.5710135
152,2091179.52848571
153,2257846.13662696
154,1840557.31460905
155,2152762.55999853
156,2299370.87813611
157,2124862.35904875
158,1666974.87434074
159,1884586.32214427
160,1493205.01531593
161,2015961.15137911
162,1935501.73591371
163,2196861.39983991
164,2384865.49356763
165,1590162.08276827
166,2089681.63466422
167,1562531.12624319
168,1912507.02447326
169,2162931.19494233
170,1917743.44477126
171,1503588.68857442
172,1640992.29946005
173,2016433.80234417
174,1985126.04665007
175,1470532.76260072
176,2283569.93017922
177,2063568.77543882
178,1984404.5513988
179,1608925.6795058
180,1968261.56706484
181,2071513.90780162
182,2126190.39158376
183,2019354.38746125
184,2086502.18907974
185,1748682.0582394
186,1919820.83049823
187,2189323.52933891
188,2326249.79806542
189,2206729.90133382
190,1971895.68389503
191,2218759.18203394
192,2225827.49568909
193,1559365.41905563
194,1963795.74205852
195,2033097.6813332
196,2007505.19590787
197,1486782.6198957
198,1626248.90643433
199,1975130.08760635
200,2005222.41769393
201,1523495.97801331
202,2077548.74964256
203,2028643.43324854
204,2221093.32808187
205,2041001.77270212
206,2127420.3315876
207,2035611.62436451
208,2011830.23154982
209,1888759.42962628
210,2153577.91836862
211,2036928.96200497
212,1460883.20954159
213,1607974.6281313
214,2329850.19593612
215,1341973.43568474
216,2082163.99200919
217,2084187.04328594
218,2043970.24678504
219,1412813.00407622
220,2215771.8148376
221,2140032.36809745
222,2183052.62494376
223,1959876.22735872
224,2142898.47940415
225,2007197.61633014
226,1498342.74225884
227,2282053.2258591
228,1542733.71907718
229,2109421.05858698
230,2122106.52869851
231,2281097.66790597
232,2158412.93156776
233,1992439.16797218
234,1593582.92966763
235,2116698.19093867
236,1957749.03212005
237,1854634.69592516
238,1746507.87625674
239,2027128.75593021
240,2025157.46412439
241,1926167.68297854
242,1491975.96721373
243,1980710.16377274
244,2161189.90917188
245,2143044.18938225
246,1896637.6815276
247,2019354.44375142
248,2087922.78321622
249,2047551.72887004
250,1523718.04384225
251,2138484.89885159
252,2375684.01443105
253,1972297.82848298
254,2042310.61432749
255,1688169.12517516
256,1942512.1358913
257,1922955.27104126
258,1819593.7145035
259,2011762.54927444
