id,Prediction
0,3888561.364486
1,3567804.38914057
2,3129846.27440464
3,2982405.96393446
4,3013122.15461887
5,4225073.16820803
6,3906184.3677588
7,3250342.57051968
8,4361703.99942432
9,3840626.08291423
10,4209719.60092244
11,4137658.64402612
12,4189914.61837174
13,4082460.37203115
14,4000114.28204147
15,4289238.13909518
16,4474197.85617881
17,3071029.25230182
18,4404100.19348748
19,3221092.8272413
20,2802947.4273605
21,4075827.08686479
22,4008658.03200155
23,4486348.21403951
24,4403167.86740648
25,3707222.32650252
26,3574721.12841861
27,4099456.83181485
28,3113593.19652346
29,4051462.55425439
30,3585687.53395625
31,2998187.6879248
32,3242939.85324391
33,4292335.78637409
34,3029226.07767687
35,3996706.60158046
36,3356762.82880725
37,4002902.05030346
38,3513140.36781038
39,3361263.62109355
40,4228117.5209223
41,4223624.19972107
42,4346160.41670622
43,4246857.58203884
44,4622395.1649211
45,3811481.14354536
46,3038583.83563252
47,2823123.22967271
48,4442126.22676929
49,3682450.29202853
50,4193157.59666996
51,3246406.53588384
52,4128510.20292857
53,2952713.3305991
54,3513259.70135279
55,4115242.37575919
56,4593409.79925699
57,3355319.29004449
58,4134495.64650131
59,4409085.17615707
60,3015612.64429725
61,3703091.01419776
62,3981357.15161234
63,3893595.38661119
64,4338312.11921027
65,4479025.80543782
66,4115158.41259055
67,4602954.33297009
68,4514027.78954054
69,4139849.41915595
70,3882802.63608287
71,3098460.06529246
72,4157470.25022946
73,3522817.02896075
74,4365315.26436521
75,4085673.53028487
76,4237215.79674172
77,3439996.28927315
78,4142481.19650433
79,3923662.72504374
80,4688644.08518566
81,3856343.24144194
82,3665422.49178609
83,4087641.22464938
84,4492350.34396677
85,2703031.92138723
86,4012968.45002652
87,3994819.27975869
88,3972296.73478058
89,3322041.1358131
90,4393635.33944987
91,3975677.938633
92,3664512.12196196
93,3476031.90999255
94,4301401.89748843
95,3255869.3674506
96,3921442.34305713
97,4025291.00398341
98,3835750.57319096
99,4179653.29017749
100,3949535.64329914
101,3288667.23435183
102,3283850.86138324
103,3198993.75173366
104,3789925.63267333
105,3487033.80251534
106,4080202.24950526
107,4210103.2349724
108,4212108.94253259
109,4294793.87530382
110,4427035.70230114
111,3527923.52341936
112,4209657.81508934
113,4179340.96096763
114,3840825.90389328
115,4267688.55145077
116,3015333.08466188
117,4439073.72836926
118,3760081.81087917
119,4231217.1709566
120,4398234.05238023
121,4347345.73758168
122,3814781.89622229
123,4533329.32861486
124,2922341.79721823
125,3971419.46451451
126,4295753.99812146
127,3665212.14261114
128,3335249.04128997
129,4108802.30799611
130,3001446.84710336
131,4259387.66276665
132,4511732.99470993
133,3565837.45865708
134,4148852.81109596
135,3832710.48653447
136,3629185.37164489
137,3984223.79441066
138,3450032.13416076
139,4173844.51275272
140,4614839.67558005
141,2883171.32899151
142,4149739.83534758
143,3088073.5940285
144,4057308.7616594
145,3785824.86072841
146,4192131.29901849
147,3480818.01866305
148,4048174.67804956
149,4107409.87387663
150,3896974.76944563
151,3573956.745814
152,4171591.41265804
153,4511615.88408433
154,3656646.26835229
155,4278213.44603634
156,4565206.02364925
157,4298444.33972134
158,3398526.10511221
159,3730683.35966056
160,3012245.5785296
161,4000595.59580213
162,3834326.22394374
163,4366815.95226582
164,4746005.56741831
165,3221614.89535802
166,4159389.9286601
167,3161401.5535103
168,3801208.74525369
169,4360255.20528502
170,3820837.31772353
171,3000084.68762585
172,3317309.95383442
173,4028837.83290843
174,3961943.06927113
175,2942896.06193111
176,4573742.98232129
177,4092794.15000595
178,3951488.56414405
179,3249513.70767596
180,3947206.33631506
181,4111344.33935478
182,4252279.38743344
183,4086815.9111423
184,4188744.23420365
185,3463591.31128991
186,3848743.84108996
187,4402829.95182549
188,4628962.8265179
189,4402489.28641189
190,3973576.74553538
191,4468121.89536219
192,4444867.12481126
193,3157951.27480989
194,3911603.32929358
195,4051284.04045202
196,4035169.79521319
197,2986648.90347283
198,3288001.72221995
199,3948956.59292509
200,4048004.55719768
201,3114380.69140914
202,4151868.1378091
203,4050681.41335545
204,4420709.39350658
205,4070219.24396092
206,4246645.00578156
207,4056322.94033063
208,4033185.47196142
209,3763308.70203812
210,4315449.75460536
211,4044493.63633845
212,2953455.10300747
213,3261484.01945671
214,4639377.32424824
215,2695504.43030246
216,4157987.81901456
217,4188922.85966155
218,4088705.44796549
219,2858274.456621
220,4409959.50291023
221,4258526.72956551
222,4350772.33455034
223,3899607.15305875
224,4256129.45798418
225,4016696.40474183
226,3016848.94214654
227,4544821.41577955
228,3129303.01224695
229,4225577.53213522
230,4243135.8387846
231,4612777.19060795
232,4326660.00697438
233,3964063.75121274
234,3224060.49946024
235,4236013.18396408
236,3891739.57407822
237,3686795.0972825
238,3525240.86620895
239,4085015.10442948
240,4035143.23839106
241,3851628.97065968
242,3006830.87964571
243,3913086.80074591
244,4364880.05570502
245,4270846.48870596
246,3794908.71119522
247,4070114.97038141
248,4123948.51324768
249,4079570.4837765
250,3084759.92975102
251,4245118.68994883
252,4740126.55525625
253,3909519.840787
254,4062521.63359573
255,3414742.06041558
256,3893796.91020995
257,3840614.32393441
258,3617901.70340886
259,3982197.03714899
260,3953917.35056459
261,3269972.74207775
262,4701592.37493596
263,3755238.48662423
264,2748849.21279893
265,4526187.3898365
266,3951898.02763975
267,4606467.65849029
268,4372910.81163535
269,3923493.87097661
270,3699377.13524994
271,2905071.24417627
272,4320523.97085947
273,4332605.96254706
274,3742272.40007348
275,4488326.26446756
276,4612429.76157429
277,4037103.33780468
278,4244976.53483749
279,3884013.79170226
280,4285028.42768073
281,3287775.91564392
282,3186618.03997931
283,3893879.49349303
284,4295653.37548136
285,2960484.12378322
286,4514024.74808595
287,3945974.66293968
288,4063130.38895079
289,3409578.99986054
290,3961768.66002176
291,4030883.96176596
292,3068345.51782913
293,4057062.21083306
294,3706158.30586026
295,4290909.1124104
296,4160694.58795856
297,4383581.05721719
298,3882924.25140891
299,4229313.61355469
300,4144238.86655153
301,4251785.2037116
302,4271611.09128184
303,4202817.16639401
304,4078553.35409397
305,4295555.78319937
306,3642201.0895297
307,4029617.64003224
308,2772569.12399712
309,4036171.15960427
310,4157002.40102832
311,3664905.63538386
312,3212618.54637326
313,4060283.30871225
314,3157591.02624951
315,3322827.14066181
316,2942900.15568483
317,4038312.00191057
318,4424370.85390448
319,3273904.14809431
320,3596425.15814891
321,3016323.50375703
322,3960951.29762442
323,4286909.53939425
324,4249467.16674195
325,3341097.53590289
326,4297600.41029279
327,4173171.61277091
328,4065430.2974027
329,4499785.18769162
330,3058492.65492621
331,4238683.10156377
332,4261173.23674508
333,4518744.53301087
334,4524960.59220297
335,4113222.44303685
336,3403546.71391322
337,4087623.97723909
338,3316846.11216832
339,3112967.65899721
340,4133805.82768354
341,3801046.89349234
342,4289713.25575093
343,4080296.13160542
344,4074621.69982189
345,3907016.42462231
346,3443302.04017759
347,4375949.80517611
348,2943377.610952
349,4114057.04929291
350,4009134.73892216
351,4067786.27740891
352,4534297.6453972
353,3223437.52031669
354,3782719.77748987
355,3547793.6846643
356,4339722.69249464
357,4008959.63933131
358,4164031.80860084
359,4460994.63195651
360,4108802.30799611
361,3847335.5920882
362,3773349.02398864
363,4015153.01360151
364,4224670.40537576
365,3242750.13551866
366,2991824.51201254
367,3548853.66495977
368,3765603.33262062
369,4180954.24697628
370,3786481.32987106
371,4167239.8163012
372,4137488.77868594
373,4385720.85554739
374,3443423.38654321
375,3912147.55210251
376,3763799.40229018
377,3082270.21482006
378,4371977.65990121
379,4020708.57863766
380,4190120.19677199
381,3721137.88915009
382,3092660.8710661
383,3992907.63439497
384,3596193.18705556
385,4678756.18709597
386,3320330.00611738
387,4312048.32075121
388,4150479.66266193
389,4105807.3476968
390,4283495.47728351
391,3153435.52429
392,3055968.26540268
393,4136118.51793728
394,4445158.54214746
395,2943470.54860705
396,4329710.98456602
397,4373896.78186327
398,4246739.02483144
399,4348541.35031063
400,3623497.36855359
401,3694998.10752383
402,3177821.99995086
403,4125355.10748502
404,3575392.98645733
405,4167234.66824855
406,4304885.51711574
407,4174318.57470363
408,2911304.4662084
409,3579653.54468567
410,3405973.05300479
411,3638262.25242576
412,4058975.62770917
413,4240301.05493404
414,4461016.49767711
415,3532381.56237709
416,4347065.15428418
417,2836880.26880252
418,3985483.7428843
419,3043601.89129807
420,3922159.84663167
421,4399991.20672881
422,4038041.05795995
423,3724680.21973471
424,4125080.8625802
425,4286592.21153461
426,4182061.97458821
427,3500753.42345663
428,4285008.30094464
429,3355568.08202778
430,3614284.78790605
431,3938611.53596669
432,2846853.26557722
433,3628999.72587806
434,3276341.8246405
435,4171087.7591941
436,3137926.83694679
437,3357833.01752499
438,3180867.69758978
439,4361283.25263709
440,4154254.53300076
441,4142013.38130534
442,3918935.01290919
443,4324022.34494508
444,4059374.9899835
445,4005162.85559362
446,4583761.44791588
447,3743867.64290596
448,4142057.1864191
449,4489227.92585105
450,4448317.54751398
451,3701218.90067049
452,3212189.16207328
453,4393563.28463522
454,4181680.52564975
455,3874842.88289583
456,3080615.83776565
457,3925423.95423259
458,4089332.90993572
459,3365534.58712666
460,4401302.94005114
461,4187365.66539505
462,4303130.52023567
463,2965766.7493213
464,4385851.5397548
465,3626961.38715158
466,3991245.4736945
467,3271517.42985392
468,3966590.00832533
469,4117053.92297519
470,3936025.44229583
471,4071521.62244106
472,3634418.73029892
473,4195773.22244157
474,4255673.19665521
475,3822459.04464448
476,3627941.06700972
477,4184664.61601908
478,3924528.60458015
479,3957092.67040983
480,3332628.52240018
481,4585777.07005616
482,3106503.77589458
483,3999825.05933866
484,4540983.45755219
485,3246106.09575765
486,4094386.18422655
487,3882730.09757123
488,4271241.28683883
489,3695615.82400956
490,4203277.6679411
491,3397641.61998215
492,4188799.88941985
493,4304907.47167408
494,4077750.20866343
495,4037686.10974452
496,4257965.94974761
497,3822420.88374966
498,3961426.12221566
499,4037762.58302947
500,4151976.85109178
501,2879023.17337502
502,3949244.19073225
503,4481023.57742746
504,3074722.64325929
505,3805839.59778882
506,3288234.6719908
507,4214694.49910377
508,3025180.15051776
509,4242788.34153085
510,4519925.33026045
511,4507024.54664313
512,2948026.23351539
513,4216726.39954672
514,3752633.33560911
515,2811346.88331285
516,3545374.14397673
517,4208788.09247912
518,3982446.50021885
519,4043713.43321726
520,3296741.45681653
521,4325673.7341086
522,4469747.80750268
523,4367891.06644765
524,3994508.52306032
525,4304492.49202501
526,2964438.77702752
527,4316272.61229878
528,4305382.41589312
529,4176335.17083687
530,3672218.62980697
531,3133367.19188384
532,4315893.46170536
533,3759143.48973714
534,4121871.84979456
535,3959037.30631128
536,4091373.79695177
537,3221537.34291043
538,3602225.89068702
539,4379745.85782871
540,4209312.08272549
541,3203888.68642745
542,3185508.56007194
543,3882387.77163751
544,4049779.35457355
545,3898569.43001811
546,2907836.82927762
547,3513431.49003134
548,3505263.87659813
549,4061907.03581109
550,3770339.78131986
