id,Prediction
0,4305288.92754194
1,3998616.57669062
2,4139428.62694828
3,3772031.50391139
4,4030827.79336671
5,4551784.65939678
6,4222156.3343323
7,4305311.74387056
8,4862814.90980406
9,4163722.08608087
10,4449511.41900037
11,4554795.66611561
12,4733967.53356529
13,4753175.16956349
14,4659982.20126319
15,5187270.24641689
16,4960919.48249132
17,3823138.91671864
18,5304254.32630504
19,4171984.44326959
20,3874399.19286877
21,5055595.52637659
22,4318405.74828445
23,5291815.60211336
24,5185398.30322157
25,4142358.41197038
26,3929281.19818077
27,4415151.22220892
28,4083565.53664701
29,4463515.31257436
30,4470131.18506889
31,3893890.56429475
32,4143623.5140125
33,4992448.55810341
34,3781951.56367148
35,4761585.22728481
36,4099897.42197951
37,4324779.49924857
38,3929418.12427661
39,4109189.85877556
40,4475853.8183549
41,4501785.65792357
42,4655460.0869924
43,5039892.97314578
44,5025370.80360557
45,4239298.22708862
46,3887099.4043677
47,3610240.95936719
48,4845722.90495284
49,4365227.04490781
50,4691911.84645119
51,4515543.41833861
52,4920398.17227469
53,3682135.3132681
54,3828357.83209149
55,4778034.98369052
56,4882851.03380239
57,4267775.32879647
58,4553964.90266231
59,4702130.49007691
60,3609189.36064331
61,4144939.10391885
62,4243412.09207782
63,4283598.19161657
64,4560639.78697538
65,5695577.95212747
66,4522467.38212772
67,5488616.59503968
68,5281298.5449104
69,4858046.21887292
70,4184270.36479216
71,3896129.75365318
72,4420999.35020432
73,3988265.32083885
74,4974764.57799711
75,4457944.31111586
76,4629521.05746547
77,4021130.08255085
78,4499113.72436069
79,4414588.51232765
80,5059713.62902961
81,4848829.11240616
82,4252198.21432464
83,4494876.60962966
84,5539958.98097218
85,3363433.52164775
86,4832997.06693018
87,5067839.09802086
88,4487347.64668623
89,4320978.53813935
90,4880248.10968434
91,4387195.38263781
92,4049592.51526967
93,4430680.92538899
94,5055510.21569407
95,4289673.71487734
96,4279137.30145256
97,4372318.55183185
98,4089876.24421267
99,4884799.43124221
100,4787511.49181838
101,3611838.29421693
102,3963127.90709307
103,3849862.18859198
104,4294080.00415886
105,3832146.99475622
106,4617840.10481488
107,4903575.99857644
108,4719610.50538508
109,4800490.62879019
110,4812705.08380905
111,4519712.95327749
112,5118683.25976781
113,4490886.90560836
114,4081703.04051247
115,4781691.99883514
116,3749607.01651006
117,4779962.66535574
118,4030264.26945863
119,4578601.09312037
120,5133637.99336881
121,4628271.56466098
122,4571071.5849386
123,5121692.00720693
124,3897065.70710823
125,4208586.53759621
126,4589027.77617659
127,4066213.85920055
128,4164689.34052421
129,4312687.14241711
130,3624813.66912513
131,4488267.22798469
132,4955263.87917564
133,3899839.20387912
134,4369266.70558312
135,4219351.16509881
136,4185483.26548474
137,4255591.26712083
138,4175671.596852
139,4431855.33075977
140,5480552.24182655
141,3646017.42875355
142,4975544.25005207
143,3765559.54707871
144,4816633.92987874
145,4153366.97852364
146,4580232.06441805
147,3945048.84487012
148,4567569.60569385
149,4425959.80117193
150,4300562.24908803
151,4069298.95959449
152,5125788.86657192
153,5296835.41175451
154,4170383.19274592
155,4742618.85757693
156,4981677.88055034
157,5238989.55145418
158,3907675.54762583
159,4093538.003367
160,3906546.54924469
161,4341965.98822164
162,4310340.03556328
163,5227696.0109218
164,5271727.68878489
165,4162533.60889757
166,4637098.31533742
167,4249544.54833046
168,4767075.35215653
169,5049532.66964
170,4223855.76772344
171,3787631.25394737
172,4168503.64969892
173,5024910.00251618
174,4867799.47054859
175,4025591.31753816
176,5483050.23103437
177,4683813.61393897
178,4393078.49941183
179,4077137.76072074
180,4295792.87819741
181,4471626.09762892
182,4755179.72525644
183,4276327.53446956
184,4488601.05866729
185,3858224.92024814
186,4191899.23169768
187,4812772.470815
188,5140613.07765534
189,4729595.5333048
190,4357154.41456466
191,4829175.89191446
192,5141446.1296941
193,4237544.25375489
194,4734365.69177733
195,4605947.44849132
196,4378396.89806195
197,3574999.23336002
198,4150516.02965072
199,4799502.14949462
200,4446906.98397628
201,3936649.74724695
202,4552479.49249816
203,4862043.19309021
204,4809732.65128811
205,4903426.89705598
206,4948816.40886365
207,4297983.68303695
208,4750932.37486774
209,4136370.57065202
210,4689737.61023935
211,4320463.85267793
212,3972706.31827265
213,3845183.77798551
214,5478924.38625326
215,3332702.02433022
216,4431409.55919048
217,4924677.01948415
218,4744548.91518102
219,3680845.59207142
220,5285825.3581406
221,4883369.10491362
222,4983330.6552535
223,4248979.48534134
224,5094377.64290836
225,4346415.16823515
226,4298416.38725051
227,5071311.98822577
228,3874366.98217529
229,4598551.38061099
230,4751786.78426186
231,5534396.70031993
232,4753352.82933351
233,4407061.18956833
234,4029022.01781302
235,4517221.69356208
236,4637405.31926191
237,4072102.48045807
238,4407303.9604378
239,4524015.89745834
240,4394154.01622286
241,4249571.4300512
242,3680208.55183557
243,4252781.89671526
244,4680210.83681032
245,4982691.78555253
246,4197608.36704619
247,4526753.0597533
248,4566281.43914297
249,4445373.04381661
250,3868598.39157131
251,4684992.10633682
252,5133030.72411036
253,4387633.1910251
254,4635404.23766929
255,4246933.50476051
256,4867777.86419955
257,4227492.66064472
258,3965307.94343654
259,4571647.86846324
260,4238339.41025467
261,4344304.60654764
262,4990213.64826416
263,4129263.45195406
264,3523027.26895359
265,5395063.62810759
266,4375794.05063912
267,5566040.37068327
268,4645006.63653026
269,4351060.13601056
270,3985490.15270657
271,3812573.25278224
272,5024980.34236583
273,4529022.38385976
274,4121489.85106628
275,5388781.43189438
276,5150614.4951825
277,4495861.414591
278,4593556.29620228
279,4728588.6944968
280,5121640.99879862
281,4059209.39981096
282,3774141.63477189
283,4221495.08339211
284,4650645.49553114
285,3541261.41065568
286,4922766.1997361
287,4256264.41836902
288,4547780.37707513
289,3988553.71007537
290,4480719.38992537
291,4325431.46105795
292,3832268.28669703
293,4415474.03575367
294,4263246.66723905
295,4996021.79959132
296,5338127.60789445
297,5241029.60912462
298,4870523.07004697
299,5211526.15462296
300,4368288.00183587
301,4589505.06431389
302,5081490.69074014
303,4987508.24766016
304,4466255.48662889
305,5069250.78159757
306,4029964.99103679
307,4511979.20029863
308,3473709.77241827
309,4397972.25346752
310,4488699.53471986
311,4167631.99053186
312,3961854.28899098
313,4386712.36906351
314,3993512.58343564
315,4255689.02423327
316,3928665.16682254
317,4424985.84203503
318,4815023.39898199
319,4550189.68028878
320,4486796.86580177
321,3809048.12287791
322,4312089.55584957
323,4740440.22197695
324,4586004.38762866
325,4463086.89488343
326,5150396.61158203
327,4470502.26595745
328,4510644.79881167
329,4934509.41348581
330,4189532.27227607
331,5103668.55263158
332,4733924.17376831
333,5256970.38585387
334,5227655.21210358
335,4453481.82273424
336,3776937.1222777
337,4448951.72371427
338,4091449.16271532
339,4015913.54914234
340,4492806.77980046
341,4217836.303397
342,4595757.08340747
343,4851475.51802793
344,4760699.4530113
345,4172867.37439884
346,4114387.75334493
347,4869861.61734912
348,4005282.6038809
349,4903306.66290223
350,4341095.18502767
351,5073943.81645738
352,5281088.21747711
353,4547834.87743429
354,4115927.06353591
355,4410559.80738816
356,4893710.79961894
357,4614280.66924991
358,4375872.85340896
359,5059122.87269551
360,4312687.14241711
361,4567866.15445414
362,4102469.59215492
363,4372586.65854223
364,4797238.77128866
365,4224780.44717427
366,3756451.97832737
367,3956919.62111419
368,4093495.31727669
369,4912940.41321393
370,4124748.5084976
371,4520591.41814903
372,4876824.86454637
373,5137230.37846384
374,4177220.16118068
375,4455553.42084865
